,file,race,race_id,lpips,ssim,race_cos,race_0-1,niqe16,blur,race_recon,race_recon_id
0,val/10.jpg,Southeast Asian,2,0.09726821,0.14855886,0.3601333,False,4.522208216080648,-0.006241456,Latino_Hispanic,2
1,val/100.jpg,East Asian,2,0.1821489,0.23525712,0.10647565,True,3.413977806909974,-0.01871851,East Asian,3
2,val/1001.jpg,Southeast Asian,2,0.123956226,0.12101379,0.037803054,True,4.794170126192709,-0.004397093,Southeast Asian,4
3,val/1006.jpg,Black,2,0.1804297,0.18902245,0.104376614,True,4.355277720634552,-0.0076519065,Black,1
4,val/1009.jpg,East Asian,2,0.11410543,0.179041,0.050272763,True,3.904746828732561,-0.014483167,East Asian,3
5,val/101.jpg,East Asian,2,0.13595682,0.17926753,0.12684453,False,4.461321150358065,-0.013920932,White,0
6,val/1010.jpg,Southeast Asian,2,0.14699167,0.16541663,0.08860874,True,4.348198098061049,-0.0039922534,Southeast Asian,4
7,val/1011.jpg,White,2,0.14952146,0.13980046,0.066649735,True,4.394581915204452,-0.0044214833,White,0
8,val/1012.jpg,East Asian,2,0.21726207,0.21957707,0.41931385,False,4.176899811581961,-0.007518314,White,0
9,val/1013.jpg,Middle Eastern,2,0.1453849,0.11707452,0.12990123,False,4.58434321419776,-0.0064343265,White,0
10,val/1014.jpg,East Asian,2,0.13786702,0.16201103,0.0894596,True,4.620420735993132,-0.00996999,East Asian,3
11,val/1017.jpg,White,2,0.21521896,0.2000171,0.07745439,True,3.6750170840290113,-0.012782352,White,0
12,val/1019.jpg,Black,2,0.13380343,0.16879544,0.029580832,True,4.2280358517929075,-0.008990967,Black,1
13,val/102.jpg,East Asian,2,0.2149679,0.25665623,0.21422452,False,3.7230311064783974,-0.016270926,White,0
14,val/1020.jpg,Black,2,0.09613128,0.10523352,0.032340467,True,5.135418346220842,-0.0057811635,Black,1
15,val/1021.jpg,Latino_Hispanic,2,0.10226433,0.14552927,0.044182777,False,4.4523635574392415,-0.008819791,White,0
16,val/1022.jpg,East Asian,2,0.19960898,0.15975592,0.30372447,False,4.425365119220553,-0.0047670547,Middle Eastern,6
17,val/1024.jpg,Latino_Hispanic,2,0.18695466,0.09927657,0.13841832,True,5.318304189686655,-0.0063195406,Latino_Hispanic,2
18,val/1026.jpg,Latino_Hispanic,2,0.15608399,0.18073174,0.20973408,False,5.182327469123724,-0.0025834993,White,0
19,val/1027.jpg,Indian,2,0.19012284,0.15161714,0.07495767,True,4.504056043830493,-0.0029030144,Indian,5
20,val/1028.jpg,Middle Eastern,2,0.19899786,0.24637401,0.10549039,False,3.610699606590384,-0.016219687,Latino_Hispanic,2
21,val/1029.jpg,White,2,0.15703072,0.18859687,0.14120406,True,5.229739184063865,-0.0041844947,White,0
22,val/1030.jpg,White,2,0.17385107,0.11641693,0.05941677,True,5.714590724661961,-0.0023009216,White,0
23,val/1031.jpg,Middle Eastern,2,0.11214705,0.19008991,0.05435306,True,4.580842484343478,-0.006937438,Middle Eastern,6
24,val/1032.jpg,White,2,0.18880984,0.20198461,0.15061998,True,4.350759168368304,-0.009400162,White,0
25,val/1033.jpg,Indian,2,0.13962454,0.20231274,0.045681775,False,5.628848832358288,-0.004463171,Middle Eastern,6
26,val/1034.jpg,Latino_Hispanic,2,0.17322037,0.21077123,0.060972452,False,4.4895040444198635,-0.011261081,Middle Eastern,6
27,val/1035.jpg,Latino_Hispanic,2,0.099805415,0.09918928,0.018689692,True,4.972566510674254,-0.0042261593,Latino_Hispanic,2
28,val/1036.jpg,Latino_Hispanic,2,0.17152128,0.22164956,0.07799542,True,4.152051783503574,-0.005783297,Latino_Hispanic,2
