,file,race,race_id,lpips,ssim,race_cos,race_0-1,niqe16,blur,race_recon,race_recon_id
0,val/10.jpg,Southeast Asian,2,0.13061965,0.15819073,0.51098084,False,5.970572819930629,-0.0025150382,Latino_Hispanic,2
1,val/100.jpg,East Asian,2,0.17376783,0.1735411,0.09529185,True,4.588380416442488,-0.009025324,East Asian,3
2,val/1001.jpg,Southeast Asian,2,0.19274947,0.12363231,0.1841088,False,7.707372041406477,-0.00042761688,East Asian,3
3,val/1006.jpg,Black,2,0.1577241,0.15944338,0.5013122,False,5.894795464102769,-0.0017269867,Latino_Hispanic,2
4,val/1009.jpg,East Asian,2,0.188502,0.16755432,0.09320879,True,5.6849435869920635,-0.0037432627,East Asian,3
5,val/101.jpg,East Asian,2,0.13120764,0.18062615,0.048335135,False,5.696350518019522,-0.0089133745,White,0
6,val/1010.jpg,Southeast Asian,2,0.42954716,0.17845598,0.57948506,False,8.537592378634704,-0.00025844478,Middle Eastern,6
7,val/1011.jpg,White,2,0.24771738,0.1196731,0.18683898,True,7.212162274345536,-0.0005081012,White,0
8,val/1012.jpg,East Asian,2,0.33320478,0.18155965,0.44008946,False,7.560223014824793,-0.0011961737,White,0
9,val/1013.jpg,Middle Eastern,2,0.10063956,0.08227059,0.08968866,False,6.455408493566803,-0.0016171406,White,0
10,val/1014.jpg,East Asian,2,0.1405986,0.13545915,0.22463185,False,4.850010533887184,-0.005460421,White,0
11,val/1017.jpg,White,2,0.25938958,0.15715888,0.32124227,True,4.909426551400001,-0.004172668,White,0
12,val/1019.jpg,Black,2,0.1972885,0.17301369,0.3245542,True,6.249344327533868,-0.001968208,Black,1
13,val/102.jpg,East Asian,2,0.25633,0.23858693,0.26637352,False,4.4092345203946595,-0.0069783474,Middle Eastern,6
14,val/1020.jpg,Black,2,0.12054681,0.12667656,0.076791406,True,6.307915343644182,-0.0042322464,Black,1
15,val/1021.jpg,Latino_Hispanic,2,0.14675793,0.13009372,0.3631727,False,5.6775935923411005,-0.0031665985,White,0
16,val/1022.jpg,East Asian,2,0.1724019,0.12634543,0.36383438,False,6.707345406827697,-0.0005550332,White,0
17,val/1024.jpg,Latino_Hispanic,2,0.37754375,0.10533652,0.41808975,False,7.400048938581322,-0.0014011294,White,0
18,val/1026.jpg,Latino_Hispanic,2,0.26226118,0.16671315,0.14850259,False,7.117289377585912,-0.00074603624,White,0
19,val/1027.jpg,Indian,2,0.21248677,0.13623378,0.13263929,True,6.679270540183092,-0.00048962136,Indian,5
20,val/1028.jpg,Middle Eastern,2,0.18954791,0.22230005,0.080477,True,4.888982269036402,-0.0060258284,Middle Eastern,6
21,val/1029.jpg,White,2,0.24300155,0.19142309,0.089256406,True,6.333968894370903,-0.0017031216,White,0
22,val/1030.jpg,White,2,0.11536423,0.07666445,0.16749829,True,7.36013889861092,-0.00040983158,White,0
23,val/1031.jpg,Middle Eastern,2,0.13113998,0.16115782,0.022933543,True,6.139625408841113,-0.0045701223,Middle Eastern,6
24,val/1032.jpg,White,2,0.1649201,0.16701543,0.11415249,True,5.93485370982513,-0.005726384,White,0
25,val/1033.jpg,Indian,2,0.26653486,0.24286368,0.03253132,False,7.033956949542993,-0.0009901127,Latino_Hispanic,2
26,val/1034.jpg,Latino_Hispanic,2,0.24879564,0.19639274,0.09928501,False,5.792132365333969,-0.0027537884,White,0
