,file,race,race_id,lpips,ssim,race_cos,race_0-1,niqe16,blur,race_recon,race_recon_id
0,val/10.jpg,Southeast Asian,2,0.10234833,0.1491642,0.14635509,True,5.039015252787161,-0.0049610958,Southeast Asian,4
1,val/100.jpg,East Asian,2,0.17545263,0.25480515,0.08776432,True,3.75560343918927,-0.015783504,East Asian,3
2,val/1001.jpg,Southeast Asian,2,0.16595055,0.13508472,0.091264784,False,4.331613089560813,-0.004243555,Latino_Hispanic,2
3,val/1006.jpg,Black,2,0.2277399,0.21629655,0.16485536,True,4.223205384612538,-0.006023,Black,1
4,val/1009.jpg,East Asian,2,0.12036711,0.16975912,0.08737326,True,4.418574073947449,-0.012449356,East Asian,3
5,val/101.jpg,East Asian,2,0.14314318,0.18090075,0.122452974,True,4.580940789151336,-0.011819356,East Asian,3
6,val/1010.jpg,Southeast Asian,2,0.16791652,0.18499777,0.24996662,True,4.785473059382218,-0.0053732065,Southeast Asian,4
7,val/1011.jpg,White,2,0.14066173,0.13206172,0.16330314,True,5.2167825747923295,-0.0034160241,White,0
8,val/1012.jpg,East Asian,2,0.22396833,0.21512294,0.24758077,False,4.416487943405928,-0.006495811,White,0
9,val/1013.jpg,Middle Eastern,2,0.1030514,0.11080217,0.03047973,False,5.114791542570827,-0.003967513,White,0
10,val/1014.jpg,East Asian,2,0.13666539,0.15605733,0.08217698,True,4.115945911250349,-0.014247441,East Asian,3
11,val/1017.jpg,White,2,0.21563408,0.1984806,0.06469971,True,4.08085509159669,-0.015993215,White,0
12,val/1019.jpg,Black,2,0.14056307,0.17699873,0.04366076,True,4.346218689123378,-0.00965446,Black,1
13,val/102.jpg,East Asian,2,0.21845055,0.24658582,0.15378273,False,3.8790311547996863,-0.012830439,White,0
14,val/1020.jpg,Black,2,0.12285323,0.15911362,0.032374263,True,4.600201799860903,-0.0076280683,Black,1
15,val/1021.jpg,Latino_Hispanic,2,0.09869875,0.15089521,0.093000114,False,4.726784916188825,-0.009951622,White,0
16,val/1022.jpg,East Asian,2,0.20077425,0.17067942,0.33004183,False,4.926282492327715,-0.0029588388,Middle Eastern,6
17,val/1024.jpg,Latino_Hispanic,2,0.23931885,0.12252727,0.23411214,False,5.2919920276993375,-0.0045086984,Middle Eastern,6
18,val/1026.jpg,Latino_Hispanic,2,0.14887825,0.17654955,0.16933715,False,4.954184548206341,-0.0030248696,White,0
19,val/1027.jpg,Indian,2,0.21448869,0.16570306,0.1668691,True,4.777295443923859,-0.0023355845,Indian,5
20,val/1028.jpg,Middle Eastern,2,0.16717671,0.22788331,0.057807744,True,4.328261826956855,-0.015363204,Middle Eastern,6
21,val/1029.jpg,White,2,0.14657953,0.18690744,0.053863406,True,5.031773338547683,-0.0048004705,White,0
22,val/1030.jpg,White,2,0.17652793,0.13742909,0.08436501,True,5.686487884862971,-0.0019122714,White,0
23,val/1031.jpg,Middle Eastern,2,0.12514776,0.18830314,0.021070361,True,4.916981682536525,-0.0047741705,Middle Eastern,6
24,val/1032.jpg,White,2,0.17487313,0.20126238,0.13862193,False,4.6116572956619555,-0.013164981,Indian,5
25,val/1033.jpg,Indian,2,0.18793058,0.25328046,0.15143764,False,5.390619198966155,-0.0033546037,East Asian,3
26,val/1034.jpg,Latino_Hispanic,2,0.19281216,0.22622028,0.06967783,False,3.7737526691211447,-0.010370444,Middle Eastern,6
27,val/1035.jpg,Latino_Hispanic,2,0.10237911,0.11191675,0.019937038,True,5.202132801838727,-0.0044111414,Latino_Hispanic,2
28,val/1036.jpg,Latino_Hispanic,2,0.15781237,0.22362992,0.119555354,True,4.22623374139187,-0.006884616,Latino_Hispanic,2
29,val/1037.jpg,Middle Eastern,2,0.10550484,0.14095041,0.061341286,False,4.389505720413321,-0.012375367,Latino_Hispanic,2
30,val/1038.jpg,White,2,0.1663019,0.15595159,0.071555436,True,3.998916839421932,-0.012034922,White,0
31,val/104.jpg,Indian,2,0.20637813,0.12094161,0.16293895,False,5.159870983370148,-0.005440745,Latino_Hispanic,2
32,val/1041.jpg,Middle Eastern,2,0.23451656,0.1710653,0.15830743,False,5.275013130424518,-0.0024150752,White,0
33,val/1044.jpg,Middle Eastern,2,0.13935563,0.18312505,0.13334101,False,5.124155356768111,-0.00477002,White,0
34,val/1045.jpg,Southeast Asian,2,0.11337909,0.13819087,0.12304628,True,4.842446678306625,-0.006405077,Southeast Asian,4
35,val/1046.jpg,Black,2,0.18823725,0.18179604,0.050822675,True,4.528017159605257,-0.013989061,Black,1
36,val/1047.jpg,White,2,0.26469395,0.22995725,0.1306513,True,4.197248723070491,-0.0053632357,White,0
37,val/1049.jpg,Black,2,0.15311179,0.15409744,0.058254242,True,4.149518231438487,-0.008092213,Black,1
38,val/1050.jpg,White,2,0.15051056,0.15142903,0.06061685,True,4.479686354401581,-0.005312406,White,0
39,val/1051.jpg,Southeast Asian,2,0.2203198,0.20563781,0.21308792,False,4.305494618713691,-0.0064425427,Latino_Hispanic,2
40,val/1053.jpg,White,2,0.2141608,0.2304025,0.0942108,True,4.1906232683407625,-0.005946618,White,0
41,val/1054.jpg,Indian,2,0.18227038,0.16813505,0.09226203,True,4.758396138083261,-0.007993238,Indian,5
42,val/1055.jpg,Southeast Asian,2,0.16134676,0.1830633,0.066396356,True,5.676818711973648,-0.0021907373,Southeast Asian,4
43,val/1056.jpg,White,2,0.14507237,0.1842154,0.15099365,True,4.552981609350845,-0.0065022097,White,0
44,val/1057.jpg,East Asian,2,0.115467064,0.14208826,0.28865546,False,5.5309887736941254,-0.0018546311,Southeast Asian,4
45,val/1058.jpg,East Asian,2,0.2090213,0.1891416,0.16268027,False,4.708477528305046,-0.003913374,White,0
46,val/106.jpg,Black,2,0.15594819,0.12563553,0.17537427,False,6.218551505050696,-0.0017360083,Latino_Hispanic,2
47,val/1060.jpg,East Asian,2,0.09571694,0.15585017,0.13998413,False,4.546861672652682,-0.008949808,Latino_Hispanic,2
48,val/1063.jpg,White,2,0.1831452,0.2172958,0.041713595,True,4.242075216293158,-0.008689347,White,0
49,val/1065.jpg,Latino_Hispanic,2,0.16254318,0.1470153,0.20103204,True,4.764363266977294,-0.003035343,Latino_Hispanic,2
50,val/1066.jpg,Black,2,0.1466336,0.13567933,0.09602904,True,4.927336438524632,-0.0039902483,Black,1
51,val/1068.jpg,East Asian,2,0.36400178,0.24444786,0.14373696,False,4.492575159603179,-0.0049450314,White,0
52,val/1069.jpg,Black,2,0.2949832,0.27390373,0.05962646,True,3.8710224783121356,-0.0114083,Black,1
53,val/107.jpg,Southeast Asian,2,0.23710643,0.27104217,0.40526313,False,4.071228401109641,-0.011128471,Latino_Hispanic,2
54,val/1070.jpg,Southeast Asian,2,0.10730515,0.12244281,0.38287967,False,5.827593923274736,-0.0020571419,White,0
55,val/1071.jpg,East Asian,2,0.2662167,0.24805704,0.3562984,False,4.473248044817091,-0.0058468063,Middle Eastern,6
56,val/1072.jpg,White,2,0.11151865,0.15090767,0.06472194,True,4.6652626490633,-0.007844574,White,0
57,val/1073.jpg,Black,2,0.24080446,0.17670143,0.22667629,False,5.403152787185158,-0.0024075233,Latino_Hispanic,2
58,val/1074.jpg,Indian,2,0.25967872,0.20095554,0.20817417,False,4.574549496896057,-0.0038218733,Latino_Hispanic,2
59,val/1076.jpg,White,2,0.09560639,0.104121596,0.066107154,True,5.782404534418612,-0.0023160821,White,0
60,val/1077.jpg,Indian,2,0.14265664,0.11757076,0.18945515,False,5.361946652474362,-0.002526951,Latino_Hispanic,2
61,val/1080.jpg,White,2,0.09685527,0.126122,0.055667818,False,5.002119562953925,-0.0037997838,Latino_Hispanic,2
62,val/1082.jpg,Indian,2,0.14999934,0.17951316,0.10062212,True,4.761923968522886,-0.010239377,Indian,5
63,val/1084.jpg,White,2,0.15775715,0.21609363,0.07158363,True,4.1710704570513215,-0.006671135,White,0
64,val/1087.jpg,Indian,2,0.2769871,0.2614175,0.070094645,True,5.400488546173924,-0.0045458158,Indian,5
65,val/1089.jpg,Middle Eastern,2,0.20837937,0.28857422,0.046535134,True,4.113487938720577,-0.01862448,Middle Eastern,6
66,val/109.jpg,Indian,2,0.1039738,0.17531538,0.054709494,False,4.416783362459478,-0.0066778897,Latino_Hispanic,2
