,file,race,race_id,lpips,ssim,race_cos,race_0-1,niqe16,blur,race_recon,race_recon_id
0,val/10.jpg,Southeast Asian,2,0.21742958,0.14182565,0.12220019,False,6.075740734709122,-0.008165594,Latino_Hispanic,2
1,val/100.jpg,East Asian,2,0.3287842,0.1900262,0.06354499,True,5.479371784782531,-0.008734317,East Asian,3
2,val/1001.jpg,Southeast Asian,2,0.32511002,0.1319556,0.1284393,True,6.015131017217337,-0.00794396,Southeast Asian,4
3,val/1006.jpg,Black,2,0.18749273,0.14683625,0.03616637,True,5.3409814626339855,-0.0080886055,Black,1
4,val/1009.jpg,East Asian,2,0.25897363,0.17255607,0.10007018,True,5.648887035523715,-0.009132803,East Asian,3
5,val/101.jpg,East Asian,2,0.16641384,0.18766323,0.033692718,True,4.591915906825325,-0.0126846805,East Asian,3
6,val/1010.jpg,Southeast Asian,2,0.4137097,0.16053712,0.093247,False,5.957488465941306,-0.007831221,Middle Eastern,6
7,val/1011.jpg,White,2,0.31063753,0.14824244,0.11472833,True,6.059492332731561,-0.007585588,White,0
8,val/1012.jpg,East Asian,2,0.37524852,0.18834409,0.06254274,True,6.093716805319619,-0.008096762,East Asian,3
9,val/1013.jpg,Middle Eastern,2,0.21282634,0.11714956,0.057890415,False,6.4455747839111,-0.0075483266,White,0
10,val/1014.jpg,East Asian,2,0.119003765,0.15893316,0.03560114,True,4.24432173425757,-0.016774546,East Asian,3
11,val/1017.jpg,White,2,0.33225143,0.16750333,0.06625271,True,5.220982008673812,-0.010206301,White,0
12,val/1019.jpg,Black,2,0.27484763,0.16814476,0.045908988,True,5.785407015698338,-0.008930945,Black,1
13,val/102.jpg,East Asian,2,0.28923237,0.21444738,0.049479365,True,5.141419157358706,-0.010138062,East Asian,3
14,val/1020.jpg,Black,2,0.15556222,0.13210508,0.042503,True,5.898230039856359,-0.009870503,Black,1
15,val/1021.jpg,Latino_Hispanic,2,0.35947108,0.15067539,0.08398259,False,6.358164851150237,-0.007874209,White,0
16,val/1022.jpg,East Asian,2,0.23560546,0.11328015,0.100676656,True,6.839219642960004,-0.0076832157,East Asian,3
17,val/1024.jpg,Latino_Hispanic,2,0.35240185,0.13384095,0.12715644,False,6.307371325563916,-0.008160604,Indian,5
18,val/1026.jpg,Latino_Hispanic,2,0.31310746,0.16603354,0.04150015,True,6.222169597778398,-0.008190369,Latino_Hispanic,2
19,val/1027.jpg,Indian,2,0.21266557,0.1331048,0.037775755,True,5.403400479379717,-0.008428519,Indian,5
20,val/1028.jpg,Middle Eastern,2,0.31674922,0.20168665,0.04762721,True,5.329927997337653,-0.008844672,Middle Eastern,6
21,val/1029.jpg,White,2,0.22688277,0.19000521,0.05501634,True,4.505380002902266,-0.008953092,White,0
22,val/1030.jpg,White,2,0.19335184,0.08294013,0.040486693,True,7.505611675388576,-0.0075531616,White,0
23,val/1031.jpg,Middle Eastern,2,0.20643035,0.1761545,0.016346514,True,5.611591945273878,-0.008762383,Middle Eastern,6
24,val/1032.jpg,White,2,0.22013775,0.15495658,0.09606278,True,5.888034316190772,-0.009542679,White,0
25,val/1033.jpg,Indian,2,0.2559803,0.16933689,0.04138452,False,5.762285457934363,-0.0069962395,Middle Eastern,6
26,val/1034.jpg,Latino_Hispanic,2,0.23313466,0.17873478,0.06790954,False,4.937277599104186,-0.010216626,White,0
27,val/1035.jpg,Latino_Hispanic,2,0.24027249,0.12589559,0.044407487,False,5.913629250089466,-0.007975712,White,0
28,val/1036.jpg,Latino_Hispanic,2,0.29999337,0.18468904,0.08586252,True,6.417998536652305,-0.0078228535,Latino_Hispanic,2
29,val/1037.jpg,Middle Eastern,2,0.20900816,0.14841804,0.04277426,False,5.207624449120933,-0.009960663,Latino_Hispanic,2
30,val/1038.jpg,White,2,0.13245593,0.11274472,0.10935372,False,5.620588486440916,-0.008819764,Latino_Hispanic,2
31,val/104.jpg,Indian,2,0.26668525,0.09404254,0.02887708,True,7.030323373390028,-0.0075407336,Indian,5
32,val/1041.jpg,Middle Eastern,2,0.30883807,0.12579688,0.1514045,True,6.158095666810624,-0.008087329,Middle Eastern,6
33,val/1044.jpg,Middle Eastern,2,0.29153436,0.15897012,0.11714029,False,5.920650951953755,-0.008651158,White,0
34,val/1045.jpg,Southeast Asian,2,0.27948648,0.13951254,0.07345569,True,5.957300989547509,-0.008548713,Southeast Asian,4
