,file,race,race_id,lpips,ssim,race_cos,race_0-1,niqe16,blur,race_recon,race_recon_id
0,val/10.jpg,Southeast Asian,2,0.09326193,0.14044297,0.14054996,True,4.486728412131395,-0.0074497806,Southeast Asian,4
1,val/100.jpg,East Asian,2,0.15312086,0.21606445,0.04154837,True,4.091245399769567,-0.01829369,East Asian,3
2,val/1001.jpg,Southeast Asian,2,0.1280372,0.118851274,0.0651207,True,4.621712045859396,-0.0038808556,Southeast Asian,4
3,val/1006.jpg,Black,2,0.17375481,0.187495,0.1442287,True,4.620099693858097,-0.0054832846,Black,1
4,val/1009.jpg,East Asian,2,0.10918203,0.15901065,0.03183359,True,3.933292130317119,-0.013504737,East Asian,3
5,val/101.jpg,East Asian,2,0.12640274,0.1718432,0.0781703,True,4.822285673703615,-0.011597571,East Asian,3
6,val/1010.jpg,Southeast Asian,2,0.13621476,0.15294787,0.044890523,True,5.244557113255969,-0.0028913398,Southeast Asian,4
7,val/1011.jpg,White,2,0.12660973,0.13249955,0.30748308,False,4.980690449474686,-0.0033328847,Latino_Hispanic,2
8,val/1012.jpg,East Asian,2,0.1872785,0.19563067,0.08689332,True,4.552051163301904,-0.0112600755,East Asian,3
9,val/1013.jpg,Middle Eastern,2,0.092256606,0.107850164,0.0785892,False,5.36271282867476,-0.0035857626,White,0
10,val/1014.jpg,East Asian,2,0.104330085,0.15082422,0.02524066,True,4.374105501201127,-0.014488801,East Asian,3
11,val/1017.jpg,White,2,0.22828415,0.18189237,0.06168902,True,3.7145371336397375,-0.011770389,White,0
12,val/1019.jpg,Black,2,0.12414883,0.1551362,0.11009586,False,4.4040871325765245,-0.008005163,Indian,5
13,val/102.jpg,East Asian,2,0.20842057,0.2335132,0.09293789,False,4.136294439207561,-0.009330747,Southeast Asian,4
14,val/1020.jpg,Black,2,0.10015321,0.113464445,0.026061058,True,4.771580933452235,-0.0064218766,Black,1
15,val/1021.jpg,Latino_Hispanic,2,0.09043973,0.1393393,0.06645191,False,4.252200272326257,-0.009345705,White,0
16,val/1022.jpg,East Asian,2,0.16421412,0.12908459,0.10907447,True,4.903873311751881,-0.0038103282,East Asian,3
17,val/1024.jpg,Latino_Hispanic,2,0.16442361,0.11974275,0.10827303,True,4.684541218423219,-0.007875783,Latino_Hispanic,2
18,val/1026.jpg,Latino_Hispanic,2,0.13502756,0.16196728,0.098344326,True,5.428501150819002,-0.002803252,Latino_Hispanic,2
19,val/1027.jpg,Indian,2,0.16567202,0.14705357,0.054385185,True,4.767077468008242,-0.002733291,Indian,5
20,val/1028.jpg,Middle Eastern,2,0.13600677,0.2139611,0.06426722,False,3.584328726458263,-0.013488369,Southeast Asian,4
21,val/1029.jpg,White,2,0.13938822,0.20266038,0.030023158,True,4.699541050618206,-0.0060242773,White,0
22,val/1030.jpg,White,2,0.12112703,0.09836641,0.053551733,False,5.470535598816442,-0.0017406642,Latino_Hispanic,2
23,val/1031.jpg,Middle Eastern,2,0.119045675,0.17787421,0.03985989,True,4.471144071048898,-0.0077015236,Middle Eastern,6
24,val/1032.jpg,White,2,0.16508716,0.17901567,0.10579324,True,5.260924611102337,-0.0076512573,White,0
25,val/1033.jpg,Indian,2,0.12633972,0.18908322,0.02688241,False,5.081758789243136,-0.00423533,Latino_Hispanic,2
26,val/1034.jpg,Latino_Hispanic,2,0.16083437,0.21427515,0.07041007,False,3.8482680538558673,-0.013269937,Middle Eastern,6
27,val/1035.jpg,Latino_Hispanic,2,0.08477374,0.100376695,0.041245878,True,5.504350544684654,-0.0038876233,Latino_Hispanic,2
28,val/1036.jpg,Latino_Hispanic,2,0.17818788,0.2105794,0.05855292,True,4.681827147489161,-0.0059414716,Latino_Hispanic,2
29,val/1037.jpg,Middle Eastern,2,0.09950736,0.14152527,0.0849992,False,4.501976709158876,-0.010691668,Latino_Hispanic,2
30,val/1038.jpg,White,2,0.14512828,0.14175573,0.03429115,True,4.082680274323502,-0.00828832,White,0
31,val/104.jpg,Indian,2,0.11292495,0.084499836,0.13796008,False,5.494618868574849,-0.0026799224,Latino_Hispanic,2
32,val/1041.jpg,Middle Eastern,2,0.22510517,0.1487211,0.14387864,False,5.371416632161383,-0.0021207663,East Asian,3
