,file,race,race_id,lpips,ssim,race_cos,race_0-1,niqe16,blur,race_recon,race_recon_id
0,val/10.jpg,Southeast Asian,2,0.25520146,0.120931745,0.13314378,True,7.504418997817874,-0.0008666868,Southeast Asian,4
1,val/100.jpg,East Asian,2,0.15226513,0.14075235,0.025771022,True,4.776909013432414,-0.014959844,East Asian,3
2,val/1001.jpg,Southeast Asian,2,0.19274947,0.12363231,0.1841088,False,7.707372041406477,-0.00042761688,East Asian,3
3,val/1006.jpg,Black,2,0.1577241,0.15944338,0.5013122,False,5.894795464102769,-0.0017269867,Latino_Hispanic,2
4,val/1009.jpg,East Asian,2,0.102986865,0.1281158,0.031049013,True,5.116574335066018,-0.007945652,East Asian,3
5,val/101.jpg,East Asian,2,0.14672183,0.14484274,0.028333187,True,6.110188825187371,-0.00463901,East Asian,3
6,val/1010.jpg,Southeast Asian,2,0.21883248,0.11880851,0.0140042305,True,7.352811231357952,-0.0007159686,Southeast Asian,4
7,val/1011.jpg,White,2,0.19738771,0.10364166,0.28305018,True,7.34277295977394,-0.0006061505,White,0
8,val/1012.jpg,East Asian,2,0.2348522,0.14376488,0.0434466,True,5.768267094402373,-0.0034071405,East Asian,3
9,val/1013.jpg,Middle Eastern,2,0.06909054,0.06752515,0.07279527,False,6.365858156872727,-0.002315175,White,0
10,val/1014.jpg,East Asian,2,0.12151644,0.123521954,0.12275469,False,5.331236844375287,-0.005470535,White,0
11,val/1017.jpg,White,2,0.30188638,0.1422193,0.04796803,True,6.173958254273725,-0.0058618956,White,0
12,val/1019.jpg,Black,2,0.14642721,0.13041648,0.019355416,True,5.35829079886657,-0.0052552824,Black,1
13,val/102.jpg,East Asian,2,0.34917623,0.18657014,0.08191633,True,6.319630249810366,-0.00293245,East Asian,3
14,val/1020.jpg,Black,2,0.10280725,0.07838169,0.08368057,True,7.215100974298713,-0.0021718545,Black,1
15,val/1021.jpg,Latino_Hispanic,2,0.14751469,0.10305461,0.27636033,False,6.2015877813052205,-0.003755826,White,0
16,val/1022.jpg,East Asian,2,0.09701737,0.07092443,0.14431757,True,7.583156020310629,-0.00087765534,East Asian,3
17,val/1024.jpg,Latino_Hispanic,2,0.3170074,0.09534919,0.23143494,False,6.874105193325233,-0.0023967212,Indian,5
18,val/1026.jpg,Latino_Hispanic,2,0.24776107,0.13930324,0.0802896,True,7.566252773762876,-0.0008343477,Latino_Hispanic,2
19,val/1027.jpg,Indian,2,0.14967456,0.081287354,0.096377194,False,7.776355860784051,-0.0006657433,Southeast Asian,4
20,val/1028.jpg,Middle Eastern,2,0.18954791,0.22230005,0.080477,True,4.888982269036402,-0.0060258284,Middle Eastern,6
21,val/1029.jpg,White,2,0.24409252,0.148841,0.030409932,True,7.651005723972743,-0.0013017068,White,0
22,val/1030.jpg,White,2,0.066519514,0.04059574,0.083583236,True,8.479088664426202,-0.0003519402,White,0
23,val/1031.jpg,Middle Eastern,2,0.20388992,0.15136182,0.0257833,True,7.388856999818783,-0.0023685014,Middle Eastern,6
24,val/1032.jpg,White,2,0.1900621,0.13339868,0.17416054,False,6.819362585792452,-0.0020024497,Latino_Hispanic,2
25,val/1033.jpg,Indian,2,0.1387853,0.123763174,0.059763074,False,6.646291091074332,-0.002720976,Latino_Hispanic,2
26,val/1034.jpg,Latino_Hispanic,2,0.2357214,0.14745489,0.092395306,False,5.894042586179655,-0.0038864852,Middle Eastern,6
27,val/1035.jpg,Latino_Hispanic,2,0.077474415,0.09050214,0.1311968,False,6.5195040126200015,-0.0021882844,Southeast Asian,4
28,val/1036.jpg,Latino_Hispanic,2,0.20141979,0.16569886,0.034107625,True,6.142581254039306,-0.0021616938,Latino_Hispanic,2
29,val/1037.jpg,Middle Eastern,2,0.101499595,0.09869775,0.075844765,False,5.96080924351327,-0.004053678,Latino_Hispanic,2
30,val/1038.jpg,White,2,0.11870845,0.07755923,0.08324897,True,7.026220713697105,-0.00089797296,White,0
31,val/104.jpg,Indian,2,0.048191693,0.043008953,0.06638104,True,7.9408308530314144,-0.0007441465,Indian,5
32,val/1041.jpg,Middle Eastern,2,0.26331073,0.08763912,0.1588772,True,8.609454164712805,-0.00049377873,Middle Eastern,6
33,val/1044.jpg,Middle Eastern,2,0.20876819,0.10513529,0.059951067,False,7.195898867511284,-0.0011649855,Indian,5
34,val/1045.jpg,Southeast Asian,2,0.14776452,0.13662985,0.40457487,False,6.0610792563324605,-0.0021731663,Latino_Hispanic,2
35,val/1046.jpg,Black,2,0.1375786,0.14764443,0.038031995,True,5.4831987192889535,-0.009368246,Black,1
36,val/1047.jpg,White,2,0.3118654,0.1603547,0.09395087,False,5.8635090060798225,-0.0024670046,Middle Eastern,6
37,val/1049.jpg,Black,2,0.13838665,0.13477674,0.08742249,True,5.701775609931045,-0.0064397734,Black,1
38,val/1050.jpg,White,2,0.26537684,0.12918699,0.11344451,True,7.225648979965356,-0.0011512719,White,0
39,val/1051.jpg,Southeast Asian,2,0.18926622,0.13701978,0.045203567,True,7.01525712621053,-0.00085086044,Southeast Asian,4
40,val/1053.jpg,White,2,0.29007125,0.17463058,0.17347491,True,6.88067882927429,-0.0015415375,White,0
41,val/1054.jpg,Indian,2,0.1497706,0.09533286,0.029289603,True,7.20384994075994,-0.0019413349,Indian,5
42,val/1055.jpg,Southeast Asian,2,0.15004571,0.17894343,0.36804533,False,6.222588799246722,-0.0016385933,White,0
