,file,race,race_id,lpips,ssim,race_cos,race_0-1,niqe16,blur,race_recon,race_recon_id
0,val/10.jpg,Southeast Asian,2,0.08120128,0.1318636,0.113391876,False,4.279943363955874,-0.007994641,Latino_Hispanic,2
1,val/100.jpg,East Asian,2,0.14324409,0.1960079,0.03955245,True,4.311680964598132,-0.016910175,East Asian,3
2,val/1001.jpg,Southeast Asian,2,0.111042485,0.119109154,0.10425496,True,5.132686966805749,-0.002823098,Southeast Asian,4
3,val/1006.jpg,Black,2,0.1655811,0.16487455,0.05336654,True,4.8650821816960645,-0.0031262084,Black,1
4,val/1009.jpg,East Asian,2,0.12429376,0.18388882,0.07220054,True,4.062999241879638,-0.013204888,East Asian,3
5,val/101.jpg,East Asian,2,0.124765806,0.16674262,0.037551105,True,4.589543401827929,-0.010626967,East Asian,3
6,val/1010.jpg,Southeast Asian,2,0.13527557,0.16278434,0.027724087,True,4.850908432751779,-0.0030067305,Southeast Asian,4
7,val/1011.jpg,White,2,0.119587235,0.13429391,0.13987136,True,4.73188564502082,-0.0036824476,White,0
8,val/1012.jpg,East Asian,2,0.2055653,0.187058,0.12938678,True,4.4096458108571355,-0.008988543,East Asian,3
9,val/1013.jpg,Middle Eastern,2,0.095044844,0.1055356,0.06756133,False,5.321066882053366,-0.0027986427,White,0
10,val/1014.jpg,East Asian,2,0.12846373,0.15836081,0.05910492,True,4.646269698414821,-0.010467158,East Asian,3
11,val/1017.jpg,White,2,0.2180011,0.16290379,0.04086137,True,4.1320564519882685,-0.010594774,White,0
12,val/1019.jpg,Black,2,0.1240533,0.16929412,0.08084023,False,4.661547871550188,-0.008751513,Indian,5
13,val/102.jpg,East Asian,2,0.22619337,0.2426739,0.06661594,False,3.6426179568085164,-0.012383043,Southeast Asian,4
14,val/1020.jpg,Black,2,0.10464562,0.10397825,0.021499097,True,5.013168064403591,-0.0061650784,Black,1
15,val/1021.jpg,Latino_Hispanic,2,0.1094051,0.14951643,0.05742675,False,4.324138285682986,-0.008213725,White,0
16,val/1022.jpg,East Asian,2,0.12961924,0.12369928,0.17598885,True,5.0463705647618795,-0.0028234036,East Asian,3
17,val/1024.jpg,Latino_Hispanic,2,0.17965756,0.10424754,0.15604085,True,4.8311658066133925,-0.0040814765,Latino_Hispanic,2
18,val/1026.jpg,Latino_Hispanic,2,0.11059423,0.17278886,0.08408469,True,4.448726096173473,-0.0042670937,Latino_Hispanic,2
19,val/1027.jpg,Indian,2,0.16802989,0.14430809,0.0404132,True,4.9149038565905325,-0.0026088618,Indian,5
20,val/1028.jpg,Middle Eastern,2,0.14493428,0.2297698,0.16907388,False,3.710394895105792,-0.013410373,Southeast Asian,4
