,race,race_id,race_0-1,race_recon,race_recon_id
0,Black,3,False,Latino_Hispanic,2
1,Black,3,False,Latino_Hispanic,2
2,Black,3,False,Latino_Hispanic,2
3,Black,3,False,Latino_Hispanic,2
4,Black,3,False,Latino_Hispanic,2
5,Black,3,False,Latino_Hispanic,2
6,Black,3,False,Latino_Hispanic,2
7,Black,3,False,Latino_Hispanic,2
8,Black,3,False,Latino_Hispanic,2
9,Black,3,False,Latino_Hispanic,2
10,Black,3,False,Latino_Hispanic,2
11,Black,3,False,Latino_Hispanic,2
12,Black,3,False,Latino_Hispanic,2
13,Black,3,False,Latino_Hispanic,2
14,Black,3,False,Latino_Hispanic,2
15,Black,3,False,Latino_Hispanic,2
16,Black,3,False,Latino_Hispanic,2
17,Black,3,False,Latino_Hispanic,2
18,Black,3,False,Latino_Hispanic,2
19,Black,3,False,Latino_Hispanic,2
20,Black,3,False,Latino_Hispanic,2
21,Black,3,False,Latino_Hispanic,2
22,Black,3,False,Latino_Hispanic,2
23,Black,3,False,Latino_Hispanic,2
24,Black,3,False,Latino_Hispanic,2
25,Black,3,False,Latino_Hispanic,2
26,Black,3,False,Latino_Hispanic,2
27,Black,3,False,Latino_Hispanic,2
28,Black,3,False,Latino_Hispanic,2
29,Black,3,False,Latino_Hispanic,2
30,Black,3,False,Latino_Hispanic,2
31,Black,3,False,Latino_Hispanic,2
32,Black,3,False,Latino_Hispanic,2
33,Black,3,False,Latino_Hispanic,2
34,Black,3,False,Latino_Hispanic,2
35,Black,3,False,Latino_Hispanic,2
36,Black,3,False,Latino_Hispanic,2
37,Black,3,False,Latino_Hispanic,2
38,Black,3,False,Latino_Hispanic,2
39,Black,3,False,Latino_Hispanic,2
40,Black,3,False,Latino_Hispanic,2
41,Black,3,False,Latino_Hispanic,2
42,Black,3,False,Latino_Hispanic,2
43,Black,3,False,Latino_Hispanic,2
44,Black,3,False,Latino_Hispanic,2
45,Black,3,False,Latino_Hispanic,2
46,Black,3,False,Latino_Hispanic,2
47,Black,3,False,Latino_Hispanic,2
48,Black,3,False,Latino_Hispanic,2
49,Black,3,False,Latino_Hispanic,2
50,Black,3,False,Latino_Hispanic,2
51,Black,3,False,Latino_Hispanic,2
52,Black,3,False,Latino_Hispanic,2
53,Black,3,False,Latino_Hispanic,2
54,Black,3,False,Latino_Hispanic,2
55,Black,3,False,Latino_Hispanic,2
56,Black,3,False,Latino_Hispanic,2
57,Black,3,False,Latino_Hispanic,2
58,Black,3,False,Latino_Hispanic,2
59,Black,3,False,Latino_Hispanic,2
60,Black,3,False,Latino_Hispanic,2
61,Black,3,False,Latino_Hispanic,2
62,Black,3,False,Latino_Hispanic,2
63,Black,3,False,Latino_Hispanic,2
64,Black,3,False,Latino_Hispanic,2
65,Black,3,False,Latino_Hispanic,2
66,Black,3,False,Latino_Hispanic,2
