,race,race_id,race_0-1,race_recon,race_recon_id
0,Black,3,False,Indian,5
1,Black,3,False,Indian,5
2,Black,3,False,Indian,5
3,Black,3,False,Indian,5
4,Black,3,False,Indian,5
5,Black,3,False,Indian,5
6,Black,3,False,Indian,5
7,Black,3,False,Indian,5
8,Black,3,False,Indian,5
9,Black,3,False,Indian,5
10,Black,3,False,Indian,5
11,Black,3,False,Indian,5
12,Black,3,False,Indian,5
13,Black,3,False,Indian,5
14,Black,3,False,Indian,5
15,Black,3,False,Indian,5
16,Black,3,False,Indian,5
17,Black,3,False,Indian,5
18,Black,3,False,Indian,5
19,Black,3,False,Indian,5
20,Black,3,False,Indian,5
21,Black,3,False,Indian,5
22,Black,3,False,Indian,5
23,Black,3,False,Indian,5
24,Black,3,False,Indian,5
25,Black,3,False,Indian,5
26,Black,3,False,Indian,5
27,Black,3,False,Indian,5
28,Black,3,False,Indian,5
29,Black,3,False,Indian,5
30,Black,3,False,Indian,5
31,Black,3,False,Indian,5
32,Black,3,False,Indian,5
33,Black,3,False,Indian,5
34,Black,3,False,Indian,5
35,Black,3,False,Indian,5
36,Black,3,False,Indian,5
37,Black,3,False,Indian,5
38,Black,3,False,Indian,5
39,Black,3,False,Indian,5
40,Black,3,False,Indian,5
41,Black,3,False,Indian,5
42,Black,3,False,Indian,5
43,Black,3,False,Indian,5
44,Black,3,False,Indian,5
45,Black,3,False,Indian,5
46,Black,3,False,Indian,5
47,Black,3,False,Indian,5
48,Black,3,False,Indian,5
49,Black,3,False,Indian,5
50,Black,3,False,Indian,5
51,Black,3,False,Indian,5
52,Black,3,False,Indian,5
53,Black,3,False,Indian,5
54,Black,3,False,Indian,5
55,Black,3,False,Indian,5
56,Black,3,False,Indian,5
57,Black,3,False,Indian,5
58,Black,3,False,Indian,5
59,Black,3,False,Indian,5
60,Black,3,False,Indian,5
61,Black,3,False,Indian,5
62,Black,3,False,Indian,5
63,Black,3,False,Indian,5
64,Black,3,False,Indian,5
65,Black,3,False,Indian,5
66,Black,3,False,Indian,5
67,Black,3,False,Indian,5
68,Black,3,False,Indian,5
69,Black,3,False,Indian,5
