,race,race_id,race_0-1,race_recon,race_recon_id
0,Black,3,False,Southeast Asian,4
1,Black,3,False,Southeast Asian,4
2,Black,3,False,Southeast Asian,4
3,Black,3,False,Southeast Asian,4
4,Black,3,False,Latino_Hispanic,2
5,Black,3,False,Southeast Asian,4
6,Black,3,False,Latino_Hispanic,2
7,Black,3,False,Latino_Hispanic,2
8,Black,3,False,Latino_Hispanic,2
9,Black,3,False,Southeast Asian,4
10,Black,3,False,Southeast Asian,4
11,Black,3,False,Southeast Asian,4
12,Black,3,False,Southeast Asian,4
13,Black,3,False,Southeast Asian,4
14,Black,3,False,Southeast Asian,4
15,Black,3,False,Southeast Asian,4
16,Black,3,False,East Asian,3
17,Black,3,False,Southeast Asian,4
18,Black,3,False,Southeast Asian,4
19,Black,3,False,East Asian,3
20,Black,3,False,Southeast Asian,4
21,Black,3,False,Southeast Asian,4
22,Black,3,False,Southeast Asian,4
23,Black,3,False,Southeast Asian,4
24,Black,3,False,Southeast Asian,4
25,Black,3,False,Latino_Hispanic,2
26,Black,3,False,Southeast Asian,4
27,Black,3,False,Southeast Asian,4
28,Black,3,False,Southeast Asian,4
29,Black,3,False,Southeast Asian,4
30,Black,3,False,Latino_Hispanic,2
31,Black,3,False,Southeast Asian,4
32,Black,3,False,Southeast Asian,4
33,Black,3,False,Southeast Asian,4
34,Black,3,False,Southeast Asian,4
35,Black,3,False,Southeast Asian,4
36,Black,3,False,Latino_Hispanic,2
37,Black,3,False,Southeast Asian,4
38,Black,3,False,Latino_Hispanic,2
39,Black,3,False,Latino_Hispanic,2
40,Black,3,False,Southeast Asian,4
41,Black,3,False,Southeast Asian,4
42,Black,3,False,Latino_Hispanic,2
43,Black,3,False,Southeast Asian,4
44,Black,3,False,Southeast Asian,4
45,Black,3,False,Southeast Asian,4
46,Black,3,False,Southeast Asian,4
47,Black,3,False,Latino_Hispanic,2
48,Black,3,False,Southeast Asian,4
49,Black,3,False,Latino_Hispanic,2
50,Black,3,False,Southeast Asian,4
51,Black,3,False,Southeast Asian,4
52,Black,3,False,Southeast Asian,4
53,Black,3,False,Southeast Asian,4
54,Black,3,False,Southeast Asian,4
55,Black,3,False,Southeast Asian,4
56,Black,3,False,Southeast Asian,4
57,Black,3,False,Southeast Asian,4
58,Black,3,True,Black,1
59,Black,3,False,East Asian,3
60,Black,3,False,Latino_Hispanic,2
61,Black,3,False,Southeast Asian,4
62,Black,3,False,Southeast Asian,4
63,Black,3,False,Southeast Asian,4
64,Black,3,False,Southeast Asian,4
65,Black,3,False,Latino_Hispanic,2
66,Black,3,False,Southeast Asian,4
67,Black,3,False,Indian,5
68,Black,3,False,Southeast Asian,4
69,Black,3,False,Southeast Asian,4
70,Black,3,False,Southeast Asian,4
71,Black,3,False,Southeast Asian,4
72,Black,3,False,Southeast Asian,4
73,Black,3,False,Southeast Asian,4
74,Black,3,False,Southeast Asian,4
75,Black,3,False,Southeast Asian,4
76,Black,3,False,Southeast Asian,4
77,Black,3,False,Southeast Asian,4
78,Black,3,False,Southeast Asian,4
79,Black,3,False,Southeast Asian,4
80,Black,3,False,Southeast Asian,4
81,Black,3,False,Southeast Asian,4
82,Black,3,False,Southeast Asian,4
83,Black,3,False,Latino_Hispanic,2
84,Black,3,False,Southeast Asian,4
85,Black,3,False,Latino_Hispanic,2
86,Black,3,False,Southeast Asian,4
87,Black,3,False,Southeast Asian,4
88,Black,3,False,Southeast Asian,4
89,Black,3,False,Southeast Asian,4
90,Black,3,False,Southeast Asian,4
91,Black,3,False,Southeast Asian,4
92,Black,3,False,Southeast Asian,4
93,Black,3,False,Southeast Asian,4
94,Black,3,False,Southeast Asian,4
95,Black,3,False,Southeast Asian,4
96,Black,3,False,Southeast Asian,4
97,Black,3,True,Black,1
98,Black,3,False,Southeast Asian,4
99,Black,3,False,Latino_Hispanic,2
100,East Asian,3,False,Southeast Asian,4
101,East Asian,3,False,Southeast Asian,4
102,East Asian,3,False,Southeast Asian,4
103,East Asian,3,False,Southeast Asian,4
104,East Asian,3,False,Southeast Asian,4
105,East Asian,3,False,Latino_Hispanic,2
106,East Asian,3,False,Southeast Asian,4
107,East Asian,3,False,Southeast Asian,4
108,East Asian,3,False,Latino_Hispanic,2
109,East Asian,3,False,Latino_Hispanic,2
110,East Asian,3,False,Latino_Hispanic,2
111,East Asian,3,False,Southeast Asian,4
112,East Asian,3,False,Southeast Asian,4
113,East Asian,3,False,Southeast Asian,4
114,East Asian,3,False,Southeast Asian,4
115,East Asian,3,True,East Asian,3
116,East Asian,3,False,Southeast Asian,4
117,East Asian,3,False,Southeast Asian,4
118,East Asian,3,False,Southeast Asian,4
119,East Asian,3,False,Southeast Asian,4
120,East Asian,3,False,Southeast Asian,4
121,East Asian,3,False,Southeast Asian,4
122,East Asian,3,False,Latino_Hispanic,2
123,East Asian,3,False,Latino_Hispanic,2
124,East Asian,3,False,Southeast Asian,4
125,East Asian,3,False,Southeast Asian,4
126,East Asian,3,False,Latino_Hispanic,2
127,East Asian,3,False,Southeast Asian,4
128,East Asian,5,False,Southeast Asian,4
129,East Asian,5,False,Southeast Asian,4
130,East Asian,5,False,Latino_Hispanic,2
131,East Asian,5,False,Southeast Asian,4
132,East Asian,5,False,Southeast Asian,4
133,East Asian,5,False,Southeast Asian,4
134,East Asian,5,False,Southeast Asian,4
135,East Asian,5,False,Southeast Asian,4
136,East Asian,5,False,Latino_Hispanic,2
137,East Asian,5,False,Southeast Asian,4
138,East Asian,5,False,Southeast Asian,4
139,East Asian,5,False,Southeast Asian,4
140,East Asian,5,False,Southeast Asian,4
141,East Asian,5,False,Southeast Asian,4
142,East Asian,5,False,Southeast Asian,4
143,East Asian,5,False,Latino_Hispanic,2
144,East Asian,5,True,East Asian,3
145,East Asian,5,False,Latino_Hispanic,2
146,East Asian,5,False,Latino_Hispanic,2
147,East Asian,5,False,Southeast Asian,4
148,East Asian,5,False,Southeast Asian,4
149,East Asian,5,False,Southeast Asian,4
150,East Asian,5,False,Southeast Asian,4
151,East Asian,5,False,Southeast Asian,4
152,East Asian,5,False,Southeast Asian,4
153,East Asian,5,False,Southeast Asian,4
154,East Asian,5,False,Latino_Hispanic,2
155,East Asian,5,False,Southeast Asian,4
156,East Asian,5,False,Southeast Asian,4
157,East Asian,5,False,Latino_Hispanic,2
158,East Asian,5,False,Southeast Asian,4
159,East Asian,5,False,Southeast Asian,4
160,East Asian,5,False,Southeast Asian,4
161,East Asian,5,False,Southeast Asian,4
162,East Asian,5,False,Southeast Asian,4
163,East Asian,5,False,Southeast Asian,4
164,East Asian,5,False,Latino_Hispanic,2
165,East Asian,5,False,Latino_Hispanic,2
166,East Asian,5,False,Southeast Asian,4
167,East Asian,5,False,Southeast Asian,4
168,East Asian,5,False,Southeast Asian,4
169,East Asian,5,False,Latino_Hispanic,2
170,East Asian,5,False,Southeast Asian,4
171,East Asian,5,False,Southeast Asian,4
172,East Asian,5,False,Southeast Asian,4
173,East Asian,5,False,Southeast Asian,4
174,East Asian,5,False,Latino_Hispanic,2
