,race,race_id,race_0-1,race_recon,race_recon_id
0,Black_0,,False,White,0
1,Black_1,,False,White,0
2,Black_10,,False,White,0
3,Black_11,,False,White,0
4,Black_12,,False,White,0
5,Black_13,,False,White,0
6,Black_14,,False,White,0
7,Black_15,,False,White,0
8,Black_16,,False,White,0
9,Black_17,,False,White,0
10,Black_18,,False,White,0
11,Black_19,,False,White,0
12,Black_2,,False,White,0
13,Black_20,,False,White,0
14,Black_21,,False,White,0
15,Black_22,,False,White,0
16,Black_23,,False,Middle Eastern,6
17,Black_24,,False,Middle Eastern,6
18,Black_25,,False,White,0
19,Black_26,,False,White,0
20,Black_27,,False,White,0
21,Black_28,,False,White,0
22,Black_29,,False,White,0
23,Black_3,,False,White,0
24,Black_30,,False,White,0
25,Black_31,,False,Middle Eastern,6
26,Black_32,,False,White,0
27,Black_33,,False,White,0
28,Black_34,,False,White,0
29,Black_35,,False,White,0
30,Black_36,,False,White,0
31,Black_37,,False,White,0
32,Black_38,,False,White,0
33,Black_39,,False,White,0
34,Black_4,,False,White,0
35,Black_40,,False,White,0
36,Black_41,,False,White,0
37,Black_42,,False,White,0
38,Black_43,,False,White,0
39,Black_44,,False,White,0
40,Black_45,,False,White,0
41,Black_46,,False,White,0
42,Black_47,,False,White,0
43,Black_48,,False,White,0
44,Black_49,,False,Middle Eastern,6
45,Black_5,,False,White,0
46,Black_50,,False,White,0
47,Black_51,,False,White,0
48,Black_52,,False,White,0
49,Black_53,,False,White,0
50,Black_54,,False,White,0
51,Black_55,,False,White,0
52,Black_56,,False,White,0
53,Black_57,,False,White,0
54,Black_58,,False,White,0
55,Black_59,,False,White,0
56,Black_6,,False,White,0
57,Black_60,,False,White,0
58,Black_61,,False,White,0
59,Black_62,,False,White,0
60,Black_63,,False,White,0
61,Black_64,,False,White,0
62,Black_65,,False,White,0
63,Black_66,,False,White,0
64,Black_67,,False,White,0
65,Black_68,,False,White,0
66,Black_69,,False,White,0
67,Black_7,,False,White,0
68,Black_70,,False,White,0
69,Black_71,,False,White,0
70,Black_72,,False,White,0
71,Black_73,,False,White,0
72,Black_74,,False,White,0
73,Black_75,,False,White,0
74,Black_76,,False,White,0
75,Black_77,,False,White,0
76,Black_78,,False,White,0
77,Black_79,,False,White,0
78,Black_8,,False,White,0
79,Black_80,,False,White,0
80,Black_81,,False,White,0
81,Black_82,,False,White,0
82,Black_83,,False,White,0
83,Black_84,,False,White,0
84,Black_85,,False,White,0
85,Black_86,,False,White,0
86,Black_87,,False,White,0
87,Black_88,,False,White,0
88,Black_89,,False,White,0
89,Black_9,,False,White,0
90,Black_90,,False,White,0
91,Black_91,,False,White,0
92,Black_92,,False,White,0
93,Black_93,,False,White,0
94,Black_94,,False,White,0
95,Black_95,,False,White,0
96,Black_96,,False,White,0
97,Black_97,,False,White,0
98,Black_98,,False,White,0
99,Black_99,,False,White,0
100,East Asian_0,,False,Latino_Hispanic,2
101,East Asian_1,,False,White,0
102,East Asian_10,,False,White,0
103,East Asian_11,,False,White,0
104,East Asian_12,,False,White,0
105,East Asian_13,,False,White,0
106,East Asian_14,,False,White,0
107,East Asian_15,,False,White,0
108,East Asian_16,,False,White,0
109,East Asian_17,,False,White,0
110,East Asian_18,,False,White,0
111,East Asian_19,,False,White,0
112,East Asian_2,,False,White,0
113,East Asian_20,,False,White,0
114,East Asian_21,,False,White,0
115,East Asian_22,,False,Latino_Hispanic,2
116,East Asian_23,,False,White,0
117,East Asian_24,,False,White,0
118,East Asian_25,,False,White,0
119,East Asian_26,,False,White,0
120,East Asian_27,,False,White,0
121,East Asian_28,,False,White,0
122,East Asian_29,,False,White,0
123,East Asian_3,,False,White,0
124,East Asian_30,,False,White,0
125,East Asian_31,,False,White,0
126,East Asian_32,,False,White,0
127,East Asian_33,,False,White,0
128,East Asian_34,,False,White,0
129,East Asian_35,,False,White,0
130,East Asian_36,,False,White,0
131,East Asian_37,,False,White,0
132,East Asian_38,,False,White,0
133,East Asian_39,,False,White,0
134,East Asian_4,,False,White,0
135,East Asian_40,,False,White,0
136,East Asian_41,,False,White,0
137,East Asian_42,,False,White,0
138,East Asian_43,,False,White,0
139,East Asian_44,,False,White,0
140,East Asian_45,,False,White,0
141,East Asian_46,,False,White,0
142,East Asian_47,,False,Latino_Hispanic,2
143,East Asian_48,,False,Latino_Hispanic,2
144,East Asian_49,,False,White,0
145,East Asian_5,,False,White,0
146,East Asian_50,,False,White,0
147,East Asian_51,,False,White,0
148,East Asian_52,,False,White,0
149,East Asian_53,,False,White,0
150,East Asian_54,,False,White,0
151,East Asian_55,,False,White,0
152,East Asian_56,,False,White,0
153,East Asian_57,,False,White,0
154,East Asian_58,,False,White,0
155,East Asian_59,,False,White,0
156,East Asian_6,,False,White,0
157,East Asian_60,,False,White,0
158,East Asian_61,,False,White,0
159,East Asian_62,,False,White,0
160,East Asian_63,,False,White,0
161,East Asian_64,,False,White,0
162,East Asian_65,,False,White,0
163,East Asian_66,,False,White,0
164,East Asian_67,,False,White,0
165,East Asian_68,,False,White,0
166,East Asian_69,,False,White,0
167,East Asian_7,,False,White,0
168,East Asian_70,,False,White,0
169,East Asian_71,,False,Latino_Hispanic,2
170,East Asian_72,,False,Latino_Hispanic,2
171,East Asian_73,,False,Latino_Hispanic,2
172,East Asian_74,,False,White,0
173,East Asian_75,,False,White,0
174,East Asian_76,,False,White,0
175,East Asian_77,,False,White,0
176,East Asian_78,,False,White,0
177,East Asian_79,,False,White,0
178,East Asian_8,,False,White,0
179,East Asian_80,,False,White,0
180,East Asian_81,,False,White,0
181,East Asian_82,,False,White,0
182,East Asian_83,,False,White,0
183,East Asian_84,,False,Middle Eastern,6
184,East Asian_85,,False,White,0
185,East Asian_86,,False,White,0
186,East Asian_87,,False,White,0
187,East Asian_88,,False,White,0
188,East Asian_89,,False,White,0
189,East Asian_9,,False,White,0
190,East Asian_90,,False,White,0
191,East Asian_91,,False,White,0
192,East Asian_92,,False,White,0
193,East Asian_93,,False,White,0
194,East Asian_94,,False,White,0
195,East Asian_95,,False,White,0
196,East Asian_96,,False,White,0
197,East Asian_97,,False,White,0
198,East Asian_98,,False,White,0
199,East Asian_99,,False,White,0
200,Indian_0,,False,White,0
201,Indian_1,,False,White,0
202,Indian_10,,False,White,0
203,Indian_11,,False,White,0
204,Indian_12,,False,White,0
205,Indian_13,,False,White,0
206,Indian_14,,False,White,0
